"IDPIF","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2004140025","1282","2020.08","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DEL GUADIATO","OBEJO","38.075646","-4.759632","2004-06-24","6630","6660","0","3","MANIOBRAS MILITARES","119","8","9","0","265672"
"2005370293","1280.35","2018.78","0","0","17","CASTILLA Y LEON","37","SALAMANCA","LA ALBERCA","CILLEROS DE LA BASTIDA","40.528868","-5.98566","2005-06-18","361","7320","0","1","RAYO","430","22","9","0","2022571"
"2003080280","1263.78","2005.68","0","0","2","CATALUÑA","8","BARCELONA","VALLS OCCIDENTAL","GALLIFA","41.689592","2.104775","2003-08-11","7570","25400","0","5","CAUSA DESCONOCIDA","296","34","9","0","0"
"2006130076","1252","1996.31","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","CAMPO DE CALATRAVA","CALZADA DE CALATRAVA","38.668091","-3.822261","2006-08-12","995","1895","1","4","PROVOCADOS CONTRA EL ACOTAMIENTO DE LA CAZA","140","20","9","105823","266764"
"2012050237","1242.4","1988.64","0","0","17","CASTILLA Y LEON","5","AVILA","EL BARCO DE AVILA","SOLANA DE ÁVILA","40.350348","-5.606579","2012-08-18","2810","18555","1","4","PROVOCADOS POR VENGANZAS","153","19","14","0","0"
"2005080231","1216.7","1967.96","0","4","2","CATALUÑA","8","BARCELONA","BAGES","CARDONA","41.896248","1.719958","2005-07-08","1715","3230","0","2","FUMADORES","1401","125","26","0","0"
"2003100793","1200","1954.41","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE SAN PEDRO","OTRA PROVINCIA","39.393769","-7.140159","2003-08-01","870","990","0","1","RAYO","120","7","8","0","2285"
"2005152066","1200","1954.41","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","CARNOTA","42.889793","-9.123901","2005-08-21","4915","5685","1","4","OTRAS MOTIVACIONES","280","22","19","0","0"
"2005490628","1167.8","1928.01","0","10","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","TRABAZOS","41.774013","-6.507694","2005-07-16","3150","5850","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","148","20","13","60444","0"
"2005324118","1160","1921.56","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.44069","-8.014276","2005-10-06","4283","5123","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","124","6","6","0","0"
"2006151825","1160","1921.56","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","RIANXO","42.687622","-8.758264","2006-08-10","1870","2025","1","4","OTRAS MOTIVACIONES","144","9","4","0","4479833"
"2006361452","1155.6","1917.91","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","VILABOA","42.330908","-8.677547","2006-08-04","10125","10560","0","6","INCENDIO REPRODUCIDO","125","12","11","149277","4667729"
"2006430101","1153.91","1916.51","0","0","2","CATALUÑA","43","TARRAGONA","BAIX CAMP","VANDELLÒS I L' HOSPITALET","40.98268","0.84158","2006-04-10","1581","2445","0","2","TRABAJOS FORESTALES","207","20","8","0","0"
"2009440085","1142.78","1907.24","0","1","10","ARAGON","44","TERUEL","ANDORRA-SIERRA DE ARCOS","ALLOZA","40.935984","-0.550428","2009-07-22","6170","11820","0","1","RAYO","219","21","20","153044","10402460"
"2004270760","1139","1904.09","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","SAVIÑAO, O","42.610329","-7.595503","2004-07-31","4050","4245","1","4","SIN DATOS","277","19","13","15890","2111184"
"2006050124","1130.21","1896.73","0","0","17","CASTILLA Y LEON","5","AVILA","AVILA","TORNADIZOS DE AVILA","40.605961","-4.608541","2006-09-03","490","3290","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","122","13","11","0","0"
"2012190469","1125.55","1892.81","0","1","11","CASTILLA-MANCHA","19","GUADALAJARA","MOLINA DE ARAGON","CHEQUILLA","40.607434","-1.828101","2012-08-01","4729","9148","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","403","39","30","0","0"
"2012490002","1115","1883.92","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.117761","-6.930467","2012-01-08","4461","4851","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","8","3","2","0","0"
"2011322307","1097.32","1868.92","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","MONTERREI","41.885487","-7.534754","2011-10-15","3636","3709","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","58","5","8","0","1159"
"2009040044","1086.74","1859.89","0","0","4","ANDALUCIA","4","ALMERIA","ALMERÍA","NÍJAR","36.98204","-2.17634","2009-06-28","1450","2925","1","4","OTRAS MOTIVACIONES","278","11","10","0","0"
"2004490374","1080","1854.12","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","FONFRIA","41.627396","-6.18686","2004-07-17","495","9825","0","6","INCENDIO REPRODUCIDO","104","12","13","0","271276"
"2010240126","1077.66","1852.11","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","BARJAS","42.593025","-6.947215","2010-08-08","10264","13215","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","127","7","10","0","0"
"2005370407","1050","1828.18","0","0","17","CASTILLA Y LEON","37","SALAMANCA","ROBLEDA","SERRADILLA DEL LLANO","40.460138","-6.362685","2005-08-31","1030","2465","1","4","SIN DATOS","157","24","15","0","612549"
"2009440086","1047.64","1826.13","1","0","10","ARAGON","44","TERUEL","COMUNIDAD DE TERUEL","CORBALÁN","40.441521","-0.957417","2009-07-22","7555","13245","0","1","RAYO","111","13","6","120943","7851622"
"2007120015","1044.83","1823.68","0","0","9","C. VALENCIANA","12","CASTELLON","L ALT PALANCIA","GAIBIEL","39.929026","-0.499287","2007-03-07","2265","8433","0","1","RAYO","88","19","6","0","0"
"2004410016","1043.1","1822.17","0","0","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","OTRA PROVINCIA","37.513623","-6.386816","2004-06-30","0","0","1","4","PROVOCADOS POR VENGANZAS","246","17","16","0","1291372"
"2012370236","1034.51","1814.65","0","0","17","CASTILLA Y LEON","37","SALAMANCA","BEJAR","VALDEHIJADEROS","40.431595","-5.845973","2012-08-11","1320","2050","0","3","MOTORES Y MÁQUINAS (MAQUINARIA FIJA)","85","9","9","0","0"
"2005490366","1020","1801.88","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","PEDRALBA DE LA PRADERIA","41.976776","-6.716454","2005-03-13","1095","1725","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","58","5","6","8893","0"
"2006050125","1016.77","1799.02","0","0","17","CASTILLA Y LEON","5","AVILA","AVILA","AVILA","40.673691","-4.493485","2006-09-03","370","9010","1","4","PROVOCADOS POR VENGANZAS","125","10","13","0","0"
"2006151566","1015","1797.46","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PORTO DO SON","42.650827","-9.009992","2006-08-06","5430","5550","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","42","7","4","0","2237543"
"2007210102","1009.87","1792.91","0","2","4","ANDALUCIA","21","HUELVA","EL CONDADO","NIEBLA","37.493099","-6.683032","2007-07-29","1955","3425","0","2","OTRAS NEGLIGENCIAS (OTRAS)","274","30","17","0","0"
"2005323138","1007","1790.36","0","1","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","AVIÓN","42.2711","-7.527212","2005-08-21","2676","5721","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","139","14","11","0","0"
"2006151694","1000","1784.12","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PADRÓN","42.760743","-8.62632","2006-08-08","0","0","0","5","CAUSA DESCONOCIDA","61","9","5","0","2648229"
"2006151824","1000","1784.12","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","LARACHA, A","43.239877","-8.495225","2006-08-09","3398","3523","1","4","SIN DATOS","94","13","1","0","1685245"
"2003100797","992","1776.97","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","TORNAVACAS","40.242407","-5.680694","2003-09-12","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","252","16","18","0","21658"
"2010240181","990","1775.18","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","BENUZA","42.30988","-6.692816","2010-08-24","1909","6070","1","4","SIN DATOS","216","7","8","0","0"
"2010370111","982.53","1768.47","0","2","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.268751","-6.453217","2010-07-30","4905","9165","1","4","VANDALISMO","139","18","12","0","0"
"2011322342","979.83","1766.04","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.125893","-7.037452","2011-10-15","3953","5738","1","4","OTRAS MOTIVACIONES","53","6","6","0","711136"
"2011322366","978.62","1764.95","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","MACEDA","42.228988","-7.537062","2011-10-16","2805","5458","0","5","CAUSA DESCONOCIDA","96","18","4","0","590295"
"2002280240","974.65","1761.37","0","1","16","MADRID","28","MADRID","TORRELAGUNA","BERRUECO, EL","40.88365","-3.556016","2002-08-09","741","1696","0","5","CAUSA DESCONOCIDA","215","32","16","0","0"
"2006170122","971.66","1758.66","0","0","2","CATALUÑA","17","GIRONA","ALT EMPORDA","VENTALLÓ","42.144224","3.033874","2006-08-04","1184","5481","1","4","SIN DATOS","584","99","28","0","0"
"2009030005","960","1748.08","0","0","9","C. VALENCIANA","3","ALICANTE","LA MARINA BAIXA","NUCIA, LA","38.592696","-0.149174","2009-01-24","1945","2080","0","3","LÍNEAS ELÉCTRICAS","561","43","11","0","7444170"
"2003090108","959.76","1747.86","0","0","17","CASTILLA Y LEON","9","BURGOS","SEDANO","ALTOS LOS","42.746828","-3.531473","2003-08-05","3768","7368","0","1","RAYO","447","38","13","0","1929986"
"2008400044","956.25","1744.66","0","1","17","CASTILLA Y LEON","40","SEGOVIA","BOCEGUILLAS","PRADALES","41.468271","-3.699765","2008-08-06","1365","3255","0","2","TRABAJOS FORESTALES","623","63","18","0","0"
"2005490699","956","1744.43","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","S JUSTO","42.174643","-6.64188","2005-08-20","5445","6890","1","4","SIN DATOS","74","0","10","30446","0"
"2001370125","950","1738.95","0","1","17","CASTILLA Y LEON","37","SALAMANCA","GUIJUELO","TEJADO EL","40.449416","-5.536488","2001-08-23","425","3205","1","4","SIN DATOS","270","1","9","0","0"
"2006151867","950","1738.95","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","VIMIANZO","43.113293","-9.092185","2006-08-10","3195","3225","1","4","SIN DATOS","76","10","5","0","3757141"
"2009490542","935","1725.17","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","MAHIDE","41.834989","-6.303885","2009-08-23","393","423","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","333","28","18","0","0"
"2009020293","934.72","1724.91","0","0","11","CASTILLA-MANCHA","2","ALBACETE","CENTRO","HIGUERUELA","39.016569","-1.496194","2009-07-15","2765","5970","0","3","MANIOBRAS MILITARES","211","16","13","0","0"
"2006151686","929","1719.62","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","VAL DO DUBRA","42.967731","-8.643463","2006-08-05","2630","2900","1","4","PROVOCADOS POR PIRÓMANOS","90","15","5","0","4367739"
"2005240545","921","1712.2","0","0","17","CASTILLA Y LEON","24","LEON","LA BAÑEZA","CASTROCONTRIGO","42.211744","-6.18868","2005-06-24","488","3180","0","1","RAYO","182","24","5","0","0"
"2012240228","905","1697.26","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.326322","-6.418769","2012-03-09","4104","4475","1","4","SIN DATOS","96","5","10","0","0"
"2011331489","901","1693.51","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.088577","-6.662567","2011-10-17","3388","3568","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","81","0","3","0","158037"
"2003090095","882.49","1676.02","0","12","17","CASTILLA Y LEON","9","BURGOS","MEDINA DE POMAR","MERINDAD DE CUESTA-URRIA","42.865252","-3.402467","2003-08-03","9741","11518","0","1","RAYO","698","41","27","0","1344899"
"2012240577","882","1675.56","0","0","17","CASTILLA Y LEON","24","LEON","CANALES-LA MAGDALENA","RIELLO","42.872802","-6.019314","2012-09-01","2929","5959","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","96","6","10","0","0"
"2005130147","876","1669.85","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","CAMPO DE CALATRAVA","ARGAMASILLA DE CALATRAVA","38.760826","-3.980417","2005-08-10","511","1576","1","4","SIN DATOS","158","16","6","0","15768"
"2003280097","874.67","1668.58","0","0","16","MADRID","28","MADRID","SAN MARTIN DE VALDEIGLESIAS","NAVAS DEL REY","40.384611","-4.269333","2003-06-26","1033","5261","0","2","HOGUERAS","278","32","9","0","511018"
"2004210078","874.04","1667.98","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","ESCACENA DEL CAMPO","37.513623","-6.386816","2004-06-30","2442","2442","1","4","PROVOCADOS POR VENGANZAS","231","15","13","0","0"
"2003030105","874","1667.94","0","0","9","C. VALENCIANA","3","ALICANTE","LA MARINA ALTA","LLÍBER","38.681794","-0.013346","2003-08-30","1898","3959","1","4","SIN DATOS","232","38","23","0","29062"
"2009420047","858.72","1653.3","0","0","17","CASTILLA Y LEON","42","SORIA","ALMAZAN","OTRA PROVINCIA","41.052802","-2.430068","2009-07-22","1190","3190","0","3","MOTORES Y MÁQUINAS (COSECHADORAS)","163","17","8","83161","0"
"2006361669","856.33","1650.99","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","PONTEVEDRA","42.509517","-8.639018","2006-08-08","1255","1375","1","4","PROVOCADOS POR PIRÓMANOS","31","3","3","40626","3409778"
"2005080298","849.8","1644.69","0","3","2","CATALUÑA","8","BARCELONA","BAGES","CASTELLNOU DE BAGES","41.841181","1.83407","2005-07-18","1831","6013","1","4","VANDALISMO","795","152","19","0","0"
"2009430125","847.9","1642.85","5","1","2","CATALUÑA","43","TARRAGONA","TERRA ALTA","HORTA DE SANT JOAN","40.925405","0.340946","2009-07-20","5156","20141","0","2","HOGUERAS","1293","99","21","0","0"
"2006361611","839.31","1634.51","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","BARRO","42.531608","-8.659409","2006-08-07","0","0","1","4","PROVOCADOS POR PIRÓMANOS","49","4","1","26975","3286508"
"2012190494","836.8","1632.06","0","1","11","CASTILLA-MANCHA","19","GUADALAJARA","CAMPIÑA","CUBILLO DE UCEDA, EL","40.793871","-3.453279","2012-08-11","1615","2862","0","5","CAUSA DESCONOCIDA","192","21","18","0","0"
"2001230084","836","1631.28","0","4","4","ANDALUCIA","23","JAEN","SIERRA DE CAZORLA","IRUELA, LA","37.936753","-2.929443","2001-07-31","1710","4605","1","4","PROVOCADOS POR PIRÓMANOS","694","34","18","186777","3188199"
"2006361914","834.3","1629.62","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","LAMA, A","42.401757","-8.332789","2006-08-12","1515","4275","0","5","CAUSA DESCONOCIDA","23","7","2","10773","9113"
"2009120076","832.31","1627.67","0","0","9","C. VALENCIANA","12","CASTELLON","L ALT PALANCIA","SEGORBE","39.813555","-0.453343","2009-07-23","4094","48284","0","1","RAYO","769","67","40","0","0"
"2011322401","828.93","1624.37","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MANZANEDA","42.272873","-7.253773","2011-10-17","2984","4845","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","46","3","6","0","0"
"2011322417","821.7","1617.27","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","LAZA","42.124745","-7.408007","2011-10-17","3005","4085","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","78","2","6","0","0"
"2002130201","820","1615.59","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","MONTES NORTE","ANCHURAS","39.458631","-4.840565","2002-08-01","850","1930","0","5","CAUSA DESCONOCIDA","174","25","15","0","453560"
"2005450163","820","1615.59","0","0","11","CASTILLA-MANCHA","45","TOLEDO","LA JARA","SEVILLEJA DE LA JARA","39.453367","-4.968834","2005-06-21","965","3225","0","3","MOTORES Y MÁQUINAS (OTROS)","140","23","5","0","1189190"
"2002130087","816.32","1611.96","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","CAMPO DE CALATRAVA","CALZADA DE CALATRAVA","38.616195","-3.75917","2002-07-09","1162","1882","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","151","21","6","0","0"
"2009500153","813","1608.68","0","0","10","ARAGON","50","ZARAGOZA","BAJO CINCA/BAIX CINCA","MEQUINENZA","41.281511","0.225312","2009-07-18","3259","4759","0","5","CAUSA DESCONOCIDA","300","44","21","0","736890"
"2012150310","804.94","1600.69","0","1","3","GALICIA","15","A CORUÑA","FERROL","CAPELA, A","43.416944","-8.008304","2012-03-31","3164","5774","0","2","FUMADORES","655","101","19","0","6261567"
"2003100796","800","1595.77","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","JERTE","40.261803","-5.77115","2003-08-12","0","0","0","1","RAYO","134","6","17","0","161578"
"2006240473","800","1595.77","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.268979","-6.414877","2006-09-09","1540","3220","0","1","RAYO","36","2","0","0","0"
"2006361723","800","1595.77","0","0","3","GALICIA","36","PONTEVEDRA","VIGO-BAIXO MIÑO","OIA","42.048185","-8.843454","2006-08-09","3540","10260","0","5","CAUSA DESCONOCIDA","215","15","12","200328","2950902"
"2012290004","797.65","1593.42","0","0","4","ANDALUCIA","29","MALAGA","SERRANIA DE RONDA","PUJERRA","36.590207","-5.137008","2012-02-04","3285","4815","0","2","QUEMA DE MATORRAL (SIN ESPECIFICAR)","328","22","9","0","0"
"2010500051","794.13","1589.9","0","1","10","ARAGON","50","ZARAGOZA","CINCO VILLAS","SOS DEL REY CATÓLICO","42.459336","-1.225675","2010-03-17","1275","2615","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","338","22","8","0","1020480"
"2001050100","790","1585.76","0","0","17","CASTILLA Y LEON","5","AVILA","EL HOYO DE PINARES","HERRADON DE PINARES","40.588716","-4.538729","2001-08-23","1540","2995","0","2","FUMADORES","141","9","7","0","0"
"2005240733","785.99","1581.73","0","0","17","CASTILLA Y LEON","24","LEON","PONFERRADA","PONFERRADA","42.499036","-6.562925","2005-08-20","0","0","0","5","CAUSA DESCONOCIDA","112","22","12","0","0"
"2006321029","783","1578.72","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","RIBADAVIA","42.261662","-8.174165","2006-08-07","4620","8940","1","4","SIN DATOS","154","19","5","0","8389670"
"2004490433","779.85","1575.54","0","0","17","CASTILLA Y LEON","49","ZAMORA","MOMBUEY","ESPADAÑEDO","42.134592","-6.388501","2004-08-07","1135","1645","1","4","SIN DATOS","100","10","7","0","241819"
"2009230063","775.6","1571.25","0","0","4","ANDALUCIA","23","JAEN","SIERRA MAGINA","JÓDAR","37.783185","-3.324682","2009-07-11","1810","4360","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","363","26","21","0","0"
"2002450153","775","1570.64","0","0","11","CASTILLA-MANCHA","45","TOLEDO","SAGRA-TOLEDO","OTRA PROVINCIA","40.284622","-4.425469","2002-07-30","590","2210","0","2","ESCAPE DE VERTEDERO","129","21","6","0","45335"
"2011322310","770","1565.56","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","MONTEDERRAMO","42.337431","-7.586735","2011-10-15","6185","10060","1","4","VANDALISMO","271","29","21","0","71671"
"2011390363","768.6","1564.14","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2011-03-24","0","4695","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","165392"
"2006100366","765.11","1560.58","0","0","14","EXTREMADURA","10","CACERES","IBORES-VILLUERCAS","CARRASCALEJO","39.628108","-5.236421","2006-08-12","1630","4725","1","4","SIN DATOS","250","29","16","0","0"
"2005080308","760.88","1556.26","0","0","2","CATALUÑA","8","BARCELONA","BAGES","TALAMANCA","41.712664","1.948031","2005-06-19","1886","3296","0","2","OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS)","483","50","15","0","0"
"2004100728","760.7","1556.08","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE GATA","ACEITUNA","40.128969","-6.337571","2004-09-25","840","2700","1","4","SIN DATOS","207","19","14","0","1906755"
"2003271450","760","1555.36","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","INCIO, O","42.649523","-7.301779","2003-09-20","1265","2045","1","4","SIN DATOS","77","10","6","5067","295202"
"2004270761","756.2","1551.47","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","RIBAS DE SIL","42.40773","-7.244702","2004-07-31","2460","2600","1","4","SIN DATOS","92","10","6","0","702691"
